timestamp,S0-CBO.LLC_VICTIMS.M_STATE,S0-CBO.LLC_VICTIMS.MISS,S0-CBO.LLC_VICTIMS,S1-CBO.LLC_VICTIMS.M_STATE,S1-CBO.LLC_VICTIMS.MISS,S1-CBO.LLC_VICTIMS
4.445062210,2827338,293968,0,32683,3546,0
4.545956898,4134572,293564,0,31400,3268,0
4.646855790,2834710,277112,0,19398,2856,0
4.747736352,3040028,272051,0,21859,2256,0
4.848631431,2847537,266761,0,33979,3904,0
4.949512083,2966264,257847,0,13330,2013,0
5.050383869,2956328,272762,0,44333,4451,0
5.151052370,2825656,274227,0,32998,6050,0
5.251901416,3751533,280070,0,345697,66377,0
5.352814777,2890951,271878,0,53865,78749,0
5.453698010,3384290,186563,0,19806,58523,0
5.554613622,3776078,97216,0,18748,9620,0
5.655540920,3791447,226172,0,6464,7157,0
5.756409139,3653544,141097,0,4545,2387,0
5.857330188,5007787,78265,0,11604,8727,0
5.957978855,3699454,48251,0,40857,6938,0
6.058887618,3761402,48114,0,30060,4725,0
6.159796673,245852,19159,0,22734,2686,0
6.260672562,110033,20316,0,13819,1293,0
6.361558491,76340,14778,0,51246,5774,0
6.462447466,108762,20498,0,16315,3015,0
6.563370778,1203528,19513,0,24052,2327,0
6.664294294,101123,19628,0,19940,2736,0
6.765207616,103102,21916,0,14637,1318,0
6.866044526,139043,26449,0,1252,431,0
6.966929794,119031,24252,0,3320,930,0
7.067993192,70213,15396,0,42689,3735,0
7.168868381,88604,31196,0,22528,1950,0
7.269779290,1403438,99697,0,2367,1232,0
7.370688938,89721,16574,0,37571,3663,0
7.471585671,61982,11699,0,47407,3397,0
7.572497473,94802,21520,0,14132,2183,0
7.673419158,65856,14890,0,52457,5515,0
7.774345234,88144,18781,0,14713,2662,0
7.875271306,1177765,38697,0,26364,2630,0
7.976167211,116175,15938,0,35014,3155,0
8.076811710,109559,23685,0,9522,1099,0
8.177744605,62118,15496,0,40007,3651,0
8.278649164,107966,26379,0,2639,354,0
8.379560833,118250,25472,0,342,210,0
8.480495205,77094,17708,0,31541,3335,0
8.581421717,1121308,17964,0,42535,3363,0
8.682311773,194812,25003,0,2601,372,0
8.783160734,139997,33692,0,10934,3185,0
8.884092078,67005,12740,0,77523,5249,0
8.984992164,83430,20065,0,20023,2127,0
9.085896293,67608,16184,0,39958,4502,0
9.186808075,74987,12900,0,42931,3219,0
9.287728894,1268728,15760,0,36485,3641,0
9.388644813,138318,21191,0,18002,2458,0
9.489553215,86278,15882,0,34974,2550,0
9.590195767,79852,16584,0,33726,3498,0
9.691103669,94894,19853,0,28127,1974,0
9.791978836,145663,25546,0,36635,4448,0
9.894027545,1151137,53178,0,104371,12106,0
9.994606226,425944,44590,0,79547,6857,0
10.095456924,66888,14455,0,61973,5789,0
10.196064588,346098,55165,0,195429,27744,0
10.296694333,660970,99332,0,390938,43960,0
10.397422094,182839,40956,0,274665,30010,0
10.498385486,165542,24404,0,88177,7808,0
10.599084022,1222973,38614,0,321666,47522,0
10.699747389,251916,14900,0,186704,24815,0
10.800654561,75998,7758,0,108432,66146,0
10.901377234,152634,23330,0,124528,80958,0
11.002058604,226882,26879,0,138950,78332,0
11.102940533,139321,17541,0,36366,73104,0
11.203860896,76290,13375,0,28718,8921,0
11.304782675,976156,19989,0,43761,3911,0
11.405434862,491187,26846,0,207767,27793,0
11.506117388,180950,29657,0,118718,12205,0
11.606950758,84465,14866,0,106656,6570,0
11.707806830,235437,35351,0,90090,13870,0
11.808433615,508765,115882,0,223952,30576,0
11.909094522,188792,33502,0,198226,20472,0
12.009862866,1036401,25885,0,156959,16987,0
12.110655707,315576,17998,0,1057008,62015,0
12.211603464,130181,34725,0,637768,10999,0
12.312247864,83988,16207,0,118533,9007,0
12.413067071,480188,44327,0,81869,9526,0
12.513985544,173677,12584,0,38100,3974,0
12.614908960,71417,12926,0,38305,3261,0
12.715826896,1085365,16498,0,30861,2737,0
12.816765508,384721,24563,0,16697,1403,0
12.917690477,341626,35498,0,2954,919,0
13.018651803,217997,12360,0,39792,3065,0
13.119582655,299624,23554,0,28389,2588,0
13.220510811,334643,35453,0,1444,728,0
13.321400331,322641,42153,0,21938,2136,0
13.422344170,1346449,32710,0,75806,8308,0
13.523284773,172863,11618,0,45410,9392,0
13.624206512,45978,6565,0,93080,74366,0
13.724934463,159194,15330,0,55331,83090,0
13.825814353,39697,7190,0,81853,84562,0
13.926699456,99790,15916,0,26263,92181,0
14.027655845,150580,14372,0,33439,24032,0
14.128640554,1270891,17754,0,24211,3432,0
14.229599980,201952,11571,0,30308,2879,0
14.330572739,318530,20090,0,32914,2805,0
14.431503247,290871,29875,0,13558,2493,0
14.532473257,222675,12793,0,35267,2754,0
14.633406776,255813,13770,0,62882,4750,0
14.734250324,374728,33258,0,6932,1417,0
14.835171003,1252144,27600,0,27087,3071,0
14.935869155,328386,46150,0,34883,4656,0
15.036777388,232618,13144,0,35225,3856,0
15.137705154,242234,12981,0,37151,3019,0
15.238467432,345302,28960,0,17626,2298,0
15.339380495,212420,22027,0,36856,2729,0
15.440296808,188425,42167,0,1480,271,0
15.541245010,1154628,24806,0,27627,3332,0
15.642156417,223867,11285,0,35815,2782,0
15.742958524,238435,11596,0,39366,3087,0
15.843652506,308149,17518,0,44884,2845,0
15.944536235,332141,34224,0,7040,1354,0
16.045414372,159144,25056,0,51947,4004,0
16.146302550,164805,51373,0,21551,1649,0
16.247218456,1350313,56535,0,2521,1040,0
16.348134619,281144,26633,0,17246,1526,0
16.449083351,262689,38378,0,33909,3955,0
16.550027888,239824,14657,0,33405,2607,0
16.650933095,268669,17284,0,23670,2093,0
16.751868624,236082,42844,0,12480,2402,0
16.852801784,99607,47664,0,30677,2577,0
16.953701540,1335894,72807,0,10408,1998,0
17.054619068,128666,33477,0,41627,3813,0
17.155334419,97581,43449,0,51319,3284,0
17.256073213,59120,43655,0,32253,2803,0
17.357021623,83951,43982,0,14595,1565,0
17.457901176,109442,42236,0,9907,2189,0
17.558827653,100009,42825,0,35510,2910,0
17.659728079,1346736,23916,0,28276,2939,0
17.760661979,269751,29456,0,8948,2056,0
17.861558769,364200,31855,0,22491,2427,0
17.962376974,263437,37830,0,33391,4443,0
18.063028499,110222,42913,0,51688,3898,0
18.163948286,68406,43325,0,33267,2765,0
18.264911065,1206481,42929,0,26997,3237,0
18.365860375,368741,22744,0,28490,606,0
18.466830444,198634,5860,0,17772,1856,0
18.567759924,183279,4784,0,888,157,0
18.668769763,272994,16998,0,493,150,0
18.769727487,188067,9870,0,22,80,0
18.870648217,294625,16398,0,113,126,0
18.971569859,207270,10712,0,612,305,0
19.072575045,178090,4440,0,12303,1881,0
19.173555328,118737,3016,0,12461,1070,0
19.274553227,139552,5107,0,12849,1335,0
19.375529297,109218,3642,0,6460,707,0
19.476492543,119430,12348,0,7455,1147,0
19.577479102,173501,17302,0,4278,837,0
19.678427225,95216,3145,0,7763,1055,0
19.779370872,198400,9328,0,31124,2766,0
19.880308909,354718,26573,0,21770,1546,0
19.981209126,318424,33048,0,2739,978,0
20.082100432,108825,44377,0,26874,2584,0
20.183025206,81929,44205,0,26662,2327,0
20.283936439,127715,41151,0,4172,1533,0
20.384652115,1297850,41121,0,36139,3811,0
20.485329445,213058,13990,0,36207,4084,0
20.585994716,278086,12621,0,39871,3239,0
20.686603435,304407,30356,0,241392,29845,0
20.787488501,162292,38483,0,27052,3604,0
20.888212376,200586,50706,0,44795,5691,0
20.988904195,107926,49100,0,84735,12234,0
21.089496788,1255579,114273,0,41430,6083,0
21.190136092,94536,33133,0,70370,9934,0
21.291068422,62622,10624,0,203052,32771,0
21.391804154,80914,14342,0,201952,23898,0
21.492440437,32078,4538,0,294405,41469,0
21.593365764,50191,9241,0,249119,35740,0
21.694298237,91839,14128,0,198549,28617,0
21.795198048,38749,7330,0,1355102,55599,0
21.896160904,51886,8520,0,290803,45025,0
21.997059435,63647,9658,0,187737,35969,0
22.097751904,55519,9055,0,290667,40143,0
22.198711280,109249,15531,0,140865,22381,0
22.299620564,34130,4945,0,347485,43939,0
22.400596327,79656,12361,0,202785,28261,0
22.501537621,50544,6838,0,1326244,52146,0
22.602275320,99500,24514,0,184212,32379,0
22.703032198,33557,5580,0,296970,45418,0
22.803989772,29150,4964,0,284770,42501,0
22.904693437,96382,12677,0,217905,28711,0
23.005599431,52533,7962,0,267361,42963,0
23.106537688,28949,4847,0,294081,46011,0
23.207515225,85454,11164,0,1144173,13862,0
23.308454656,46396,7817,0,286434,45601,0
23.409166094,147611,14249,0,183268,27829,0
23.510059175,146681,5392,0,30663,2762,0
23.610915763,112639,3782,0,40922,3928,0
23.711879079,100681,2164,0,9217,1146,0
23.812816463,178227,19591,0,6650,1690,0
23.913769437,89873,2730,0,3293,893,0
24.014748497,125998,3257,0,34848,3927,0
24.115659364,192601,16175,0,17839,1804,0
24.216593594,275922,20594,0,14552,2424,0
24.317565608,117613,3076,0,2908,966,0
24.418568467,293155,18074,0,31254,4199,0
24.519511084,84061,2095,0,5122,1051,0
24.620446728,105032,2756,0,43297,4684,0
24.721415961,84950,1921,0,11455,1336,0
24.822410324,125120,3885,0,36761,4034,0
24.923381128,206907,19175,0,96937,16520,0
25.024352288,64539,10406,0,294603,38146,0
25.125331745,73525,11985,0,222642,31533,0
25.226013921,37310,4859,0,306688,52520,0
25.326670954,20620,2833,0,1351502,67344,0
25.427595412,83253,13308,0,153482,26939,0
25.528292684,71144,9670,0,306510,40588,0
25.629221318,25733,3944,0,311417,42739,0
25.730179095,137956,32447,0,133860,27096,0
25.831109273,53101,8684,0,289134,36386,0
25.932093459,63367,11880,0,228185,32862,0
26.033033992,19830,4393,0,1360770,69239,0
26.133690740,56507,9571,0,230020,34623,0
26.234625564,77290,11981,0,209180,31534,0
26.335346393,56713,9724,0,263422,37953,0
26.436172091,52444,8421,0,251895,37685,0
26.537140975,79191,11539,0,234302,31653,0
26.638073579,51895,10467,0,248450,33177,0
26.739004490,26488,3984,0,1411578,69305,0
26.839968903,26390,4726,0,273466,43495,0
26.940937234,50967,9910,0,215599,36391,0
27.041894198,37221,6562,0,306578,43919,0
27.142863258,23225,4808,0,286619,49413,0
27.243826488,113187,26077,0,224731,35834,0
27.344801199,81885,11678,0,217422,27331,0
27.445736489,17725,3435,0,1415644,72518,0
27.546721290,23268,3902,0,290430,46538,0
27.647685787,65556,11255,0,213847,34980,0
27.748608614,79017,13826,0,180983,30618,0
27.849528575,59116,9126,0,299253,40055,0
27.950498425,54892,9048,0,216708,36035,0
28.051467089,84379,13256,0,242805,27463,0
28.152453203,62924,8633,0,1223162,28539,0
28.253426717,49520,8591,0,285945,40199,0
28.354400910,26918,4766,0,278247,42499,0
28.455373691,63007,11508,0,193303,31187,0
28.556355295,49555,8051,0,317530,46373,0
28.657306695,26652,4838,0,269839,49310,0
28.758183865,110932,30221,0,97633,88709,0
28.858864447,76994,10335,0,1158180,66629,0
28.959777228,27072,5087,0,223088,29853,0
29.060734095,28456,4724,0,247347,31565,0
29.161693699,78996,11683,0,207368,33342,0
29.262649553,67121,12504,0,147140,33794,0
29.363612247,58226,9231,0,298143,32106,0
29.464489532,38859,8016,0,196626,28766,0
29.565457189,71176,12238,0,252082,30832,0
29.666373747,62294,11082,0,155778,34400,0
29.767271088,60799,18939,0,299883,31227,0
29.868232049,111027,27754,0,283718,36794,0
29.969176047,77020,13940,0,153188,31313,0
30.070033902,26464,5169,0,298764,31813,0
30.170690351,42798,7966,0,245465,35331,0
30.271625853,85623,18046,0,150176,31271,0
30.372573856,103571,22771,0,293786,31261,0
30.473212861,29473,6416,0,279013,32109,0
30.574037429,40105,7428,0,232522,31438,0
30.674829996,75555,10557,0,220559,31135,0
30.775774427,91132,13756,0,120991,33367,0
30.876732271,71947,9903,0,174252,29772,0
30.977694619,27874,4794,0,338749,31642,0
31.078681546,69915,13463,0,139053,30183,0
31.179601420,43286,8076,0,303393,29127,0
31.280574281,60673,11166,0,209197,31026,0
31.381503024,33660,4978,0,269004,32603,0
31.482160533,25989,4747,0,250326,28470,0
31.583088917,76529,11512,0,216152,33043,0
31.684033735,28227,4774,0,262459,30676,0
31.784983636,28129,4394,0,239715,31639,0
31.885924347,155635,36253,0,117648,31256,0
31.986884622,58701,9008,0,318886,31457,0
32.087634308,28066,4723,0,264373,28495,0
32.188569382,55487,8973,0,198674,30395,0
32.289504007,54945,8664,0,248163,27412,0
32.390332386,260619,15451,0,19803,1524,0
32.491032771,160951,6084,0,82464,3695,0
32.591988747,228314,12001,0,123613,24484,0
32.692950888,67427,8240,0,236657,32253,0
32.793912149,64532,10156,0,214216,33256,0
32.894873187,30253,5098,0,284556,30758,0
32.995555294,27863,4820,0,255375,29752,0
33.096472036,131774,10902,0,149109,16405,0
33.197365771,135080,3475,0,50215,3438,0
33.298272339,332566,9030,0,25954,1958,0
33.399205650,345828,29719,0,10309,2260,0
33.500125135,157717,3706,0,52645,3402,0
33.601063956,225551,3099,0,45570,3497,0
33.701940235,579302,28490,0,9301,1043,0
33.802819237,518308,28834,0,1403,651,0
33.903681339,542001,20675,0,29223,2157,0
34.004524850,512814,23952,0,3394,437,0
34.105137854,487917,19749,0,19709,2098,0
34.205914789,169677,5202,0,5868,754,0
34.306885587,101804,2760,0,16108,1436,0
34.407855171,82251,2678,0,5875,616,0
34.508818909,91762,3090,0,13296,1362,0
34.609786543,100918,2226,0,1892,297,0
34.710762565,118055,4387,0,12379,1293,0
34.811743666,93101,2288,0,1091,168,0
34.912705357,182192,14616,0,1554,285,0
35.013662085,239165,21286,0,3360,593,0
35.114631226,163293,3812,0,355,122,0
35.215533255,243121,17681,0,447,316,0
35.316511675,93862,3494,0,226,112,0
35.417479940,164160,5103,0,19320,2985,0
35.518473594,135241,2912,0,789,139,0
35.622906478,299474,17803,0,262,122,0
35.723839103,129395,3886,0,1285,489,0
35.824804301,133570,2954,0,14573,2055,0
35.925778109,220597,5951,0,21576,2656,0
36.026802193,152262,4031,0,22118,1552,0
36.127779994,205486,4147,0,11536,555,0
36.228758738,166572,3878,0,18495,1732,0
36.329735166,193244,3567,0,8092,848,0
36.430745580,177120,4817,0,10836,1110,0
36.531746688,278008,31635,0,9077,1521,0
36.632722876,293270,16485,0,139,155,0
36.733653444,188373,9441,0,390,351,0
36.834518800,156886,3583,0,7114,1363,0
36.935502231,162640,3973,0,14411,1252,0
37.036474386,94650,3094,0,11440,1020,0
37.137460404,163920,4083,0,13623,1076,0
37.238451802,143962,2858,0,3732,364,0
37.339425000,152636,3944,0,14727,1210,0
37.440414294,172817,3369,0,15781,589,0
37.541407789,174433,4067,0,14979,1469,0
37.642393020,160368,10121,0,573,134,0
37.743379305,158429,10601,0,71,89,0
37.844357703,243161,11141,0,25,99,0
37.945349721,191559,12877,0,517,363,0
38.046328012,156986,19112,0,4832,1519,0
38.147310704,128720,3474,0,20054,1501,0
38.248293315,99565,3162,0,3333,439,0
38.349291839,167499,3446,0,13239,1197,0
38.450280564,160054,2898,0,431,115,0
38.551279635,141356,3674,0,20710,1544,0
38.652273886,176090,3459,0,13018,488,0
38.753263848,179070,4702,0,18139,1714,0
38.854258563,106926,2575,0,727,186,0
38.955225251,230287,19245,0,467,133,0
39.056197259,144581,4944,0,385,295,0
39.157118955,133805,4325,0,18482,2174,0
39.258067679,125826,2983,0,1425,272,0
39.359007278,191151,14034,0,5327,981,0
39.459980423,123361,3107,0,100,126,0
39.560946731,161841,17545,0,21544,2530,0
39.661931639,115725,4290,0,585,198,0
39.762924274,97031,2546,0,18669,1764,0
39.863900369,158705,3129,0,11870,243,0
39.964900744,210821,5689,0,18735,1794,0
40.065875276,169791,3533,0,577,136,0
40.166880037,252301,12751,0,6223,1164,0
40.267865932,173065,6155,0,4106,394,0
40.368834824,289684,18785,0,535,341,0
40.469816131,176081,4497,0,253,178,0
40.570836206,169800,3802,0,11658,2323,0
40.671817495,106342,3609,0,7310,662,0
40.772793990,183244,13818,0,256,88,0
40.873771095,141332,9434,0,2038,351,0
40.974764670,140163,3523,0,14489,1437,0
41.075738651,200366,11848,0,13829,1271,0
41.176695636,163036,16886,0,8606,1209,0
41.277658315,100443,2903,0,12994,930,0
41.378611540,89554,2442,0,10809,1106,0
41.479578286,68355,2734,0,14688,1122,0
41.580561804,141932,3447,0,22448,1658,0
41.681549852,177548,5845,0,2763,290,0
41.782523690,223402,13743,0,297,72,0
41.883495136,169084,5965,0,1007,494,0
41.984481804,192960,4438,0,20766,2591,0
42.085450473,121796,3372,0,6770,616,0
42.186440044,117231,2988,0,30968,1668,0
42.287365970,97018,2959,0,5478,518,0
42.388327615,125552,2950,0,12232,1098,0
42.489296564,151805,3328,0,8633,729,0
42.590290023,129176,3251,0,8067,785,0
42.691249948,241223,25073,0,9312,925,0
42.792177584,223830,12543,0,99,108,0
42.893171182,154591,10070,0,101,125,0
42.994156930,216945,10740,0,339,271,0
43.095113582,221522,13821,0,549,385,0
43.196096314,117595,3033,0,1699,573,0
43.297096046,148116,3994,0,20652,2383,0
43.398080098,145531,3185,0,7351,200,0
43.499056690,167886,3833,0,22328,1779,0
43.600022455,133711,3201,0,872,162,0
43.701016191,144243,3628,0,17102,1425,0
43.801980483,112664,2895,0,3004,346,0
43.902957898,130222,4785,0,16488,1396,0
44.003934923,180756,6768,0,984,210,0
44.104910699,235945,17432,0,1787,683,0
44.205842338,176695,21740,0,554,306,0
44.306793880,133752,4932,0,18342,2636,0
44.407771389,131311,3566,0,11230,275,0
44.508704171,250828,20674,0,1638,1065,0
44.609679823,117806,2693,0,409,136,0
44.710662772,149730,3471,0,25730,3129,0
44.811638001,142109,3376,0,1200,210,0
44.912603440,153841,3813,0,18722,1694,0
45.013571875,158198,3765,0,1302,162,0
45.114531598,140258,2996,0,11658,1021,0
45.215506816,159107,4863,0,8709,761,0
45.316465649,234062,9156,0,391,89,0
45.417435404,230431,14989,0,35,87,0
45.518427340,212910,10299,0,20,91,0
45.619408741,201242,11464,0,3180,559,0
45.720386151,117464,5154,0,13137,1752,0
45.821260207,195776,20757,0,8872,1597,0
45.922242542,239550,10844,0,115,106,0
46.023196148,217258,15036,0,317,335,0
46.124187091,117400,2742,0,1952,775,0
46.224954895,166418,3537,0,25121,2188,0
46.325930217,136371,2808,0,8498,691,0
46.426911103,142711,3887,0,12036,1048,0
46.527895421,109402,3270,0,10843,784,0
46.628874887,120141,3175,0,26613,956,0
46.729866502,106615,3435,0,15992,1231,0
46.830844005,150120,3886,0,8774,882,0
46.931777741,153291,3847,0,7463,949,0
47.032750116,204893,6552,0,10174,803,0
47.133738729,138563,3777,0,19481,1753,0
47.234703088,116330,3374,0,2048,206,0
47.335710856,206057,25837,0,17541,2423,0
47.436678105,167072,3244,0,4676,327,0
47.537641971,126716,2983,0,24198,2137,0
47.638624261,108057,2884,0,1445,212,0
47.739379663,124822,4547,0,19223,1802,0
47.840183929,131279,3365,0,1143,138,0
47.941113746,249495,19598,0,11547,908,0
48.042055348,135302,4108,0,96,85,0
48.143043500,198729,6996,0,29462,2844,0
48.243980643,129327,3099,0,1478,200,0
48.344722205,112280,3761,0,19309,1698,0
48.445682914,90726,2763,0,1267,127,0
48.546678803,131263,3578,0,17451,1552,0
48.647646689,101825,2841,0,1561,204,0
48.748619455,114833,3552,0,17949,1322,0
48.849577611,204005,20653,0,7688,346,0
48.950566420,176195,6109,0,16221,1549,0
49.051529832,110425,2934,0,586,135,0
49.152742026,225153,20178,0,687,333,0
49.253721519,124403,3359,0,553,361,0
49.354715871,137177,4096,0,14974,2023,0
49.455683853,107268,2836,0,466,121,0
49.556642006,223179,18741,0,384,334,0
49.657609536,116197,3067,0,102,139,0
49.759045153,150966,3838,0,16901,2101,0
49.860010320,165629,3194,0,808,140,0
49.960976222,197025,4117,0,2609,300,0
50.061924108,147581,3956,0,16633,1215,0
50.162920681,168001,3390,0,13368,489,0
50.263888477,120436,3646,0,15961,1399,0
50.364868859,184847,15161,0,432,157,0
50.465841312,307977,38042,0,42,89,0
50.566821741,132028,3280,0,243,340,0
50.667787524,269799,17823,0,3037,1530,0
50.768757110,131999,3236,0,63,120,0
50.869733443,154407,3966,0,22139,3020,0
50.970718906,138039,3594,0,542,162,0
51.071682115,237535,20591,0,369,362,0
51.172651562,136325,3549,0,4698,487,0
51.273635561,163397,3550,0,20852,2446,0
51.374615713,191703,4494,0,1090,252,0
51.475602439,188360,4350,0,10094,975,0
51.576573189,160694,3478,0,552,141,0
51.677543198,201470,3974,0,10527,1028,0
51.778529315,139671,3366,0,508,130,0
51.879500994,130984,4253,0,14952,1163,0
51.980473397,214454,23159,0,557,144,0
52.081427827,175460,6226,0,7099,1545,0
52.182401293,82217,2316,0,1244,200,0
52.283353996,87799,2898,0,18400,1581,0
52.384323819,121335,2443,0,16653,376,0
52.485264112,156988,3664,0,12917,1283,0
52.586182392,105845,2024,0,1484,226,0
52.687128315,154307,3378,0,15179,1443,0
52.788098362,144877,3341,0,1120,148,0
52.889061665,120872,4160,0,12081,1189,0
52.990030961,182379,3678,0,541,116,0
53.091704364,288805,20395,0,743,340,0
53.192643404,122890,5529,0,91,122,0
53.293629963,218924,11929,0,3603,1797,0
53.394622536,135059,3839,0,216,118,0
53.495576662,190953,26329,0,13507,2932,0
53.596550735,121185,3304,0,3552,298,0
53.697520488,124941,3433,0,19149,1858,0
53.798511528,99282,2883,0,1131,129,0
53.899467701,126983,4056,0,13156,1137,0
54.000395608,133520,3289,0,845,145,0
54.101316122,533968,6859,0,62132,11129,0
54.202252348,151030,13712,0,190844,31347,0
54.303183902,34275,5144,0,266414,36326,0
54.404130919,38413,5873,0,264216,30631,0
54.505093292,86288,10160,0,160061,30581,0
54.606050725,110586,14122,0,265738,35427,0
54.706949286,95038,13921,0,137563,32007,0
54.807883832,35218,5130,0,315083,31794,0
54.908833064,38703,5757,0,270368,32150,0
55.009511828,116527,22098,0,163714,31048,0
55.110496892,80086,18214,0,297600,35262,0
55.211443605,28980,5521,0,236427,29353,0
55.312335700,85877,11887,0,159003,29974,0
55.413028211,80836,11772,0,267311,31572,0
55.513700734,27757,4689,0,264924,29396,0
55.614675017,25283,4639,0,256377,29411,0
55.715622103,60130,11294,0,200329,29734,0
55.816331010,25123,5033,0,257382,28309,0
55.917274701,47995,8665,0,259074,35416,0
56.018234034,50832,8409,0,177442,29159,0
56.119132541,83528,12269,0,198895,30717,0
56.220098474,55279,9735,0,218187,31466,0
56.321040743,37196,5495,0,308579,30973,0
56.421747116,25732,4563,0,246004,29345,0
56.522432535,58626,10097,0,175603,31229,0
56.623221522,70422,21379,0,286204,30904,0
56.724172899,53935,7129,0,250210,34141,0
56.825092846,51327,8654,0,175953,31224,0
56.926013190,102825,14105,0,224858,32423,0
57.026931494,27318,4779,0,277520,33342,0
57.127694002,26457,4304,0,240831,28780,0
57.228646106,71405,10978,0,211422,31319,0
57.329608213,25555,4911,0,286119,31030,0
57.430586586,27014,5061,0,239471,28986,0
57.531536773,55658,7620,0,241864,31878,0
57.632472223,91868,12981,0,91800,30947,0
57.733434520,44918,7564,0,267420,31128,0
57.834390201,44794,7400,0,276885,32324,0
57.935337701,27802,5400,0,255595,29263,0
58.036281241,53688,8691,0,177115,29942,0
58.137252991,72204,21028,0,294323,31669,0
58.239058420,29174,5695,0,252883,30421,0
58.339932388,64369,9177,0,235688,27272,0
58.440844575,90093,13005,0,181916,31639,0
58.541793929,34104,5426,0,284007,29693,0
58.642727120,46091,7817,0,240887,29961,0
58.743684943,76066,11580,0,172810,32631,0
58.844627600,29811,5275,0,290162,31169,0
58.945581011,30308,4649,0,229577,32604,0
59.046551394,28210,4960,0,254039,30910,0
59.147512978,93106,11877,0,146202,28143,0
59.248475925,61110,10812,0,261518,31281,0
59.349447098,75005,12492,0,250599,35872,0
59.450424755,26087,4931,0,244956,30206,0
59.551338295,28601,4737,0,231147,28336,0
59.652304976,103181,24671,0,202384,33639,0
59.753265214,89305,7916,0,227172,27547,0
59.854174275,330350,12336,0,15596,3618,0
59.954878454,436444,15602,0,8877,3813,0
60.055804195,448993,16842,0,42009,4814,0
60.156732966,134353,2686,0,5149,1404,0
60.257687680,135466,3881,0,31059,3292,0
60.358687803,172504,5663,0,23011,1701,0
60.459672743,251038,18846,0,2238,2343,0
60.560661227,111004,3225,0,24119,2620,0
60.661649384,256639,20643,0,8592,2526,0
60.762635501,96583,3311,0,4370,2239,0
60.863614961,106393,3488,0,68786,5561,0
60.964590702,134960,3231,0,13357,2796,0
61.065586895,126359,4010,0,29393,3625,0
61.166571188,118423,7091,0,5444,1505,0
61.267527649,159232,16552,0,31898,4665,0
61.368485763,122124,2744,0,7355,2122,0
61.469463323,130926,4691,0,28873,3503,0
61.570435517,108790,3173,0,12840,2300,0
61.671415941,204266,16826,0,12638,2281,0
61.772371092,100437,3086,0,7696,2133,0
61.873324462,146993,4291,0,41181,3970,0
61.974279567,111469,3151,0,13218,2522,0
62.075258160,124197,4165,0,19533,2573,0
62.176231191,89603,2456,0,9660,2076,0
62.277209821,104219,3009,0,28685,3209,0
62.378201538,104038,2336,0,14123,2326,0
62.479168765,132250,3313,0,30232,3164,0
62.580125706,104586,2627,0,10185,2098,0
62.681105836,98525,4061,0,38544,3357,0
62.782048721,216624,25090,0,3971,2096,0
62.882987109,196951,16313,0,1878,1898,0
62.983966462,216015,11466,0,27276,2927,0
63.084945263,188678,12739,0,6406,3178,0
63.185908877,131798,2867,0,37058,4696,0
63.286872221,145701,3855,0,15146,2896,0
63.387850398,219757,17184,0,1711,1460,0
